Program,Year,Period,Week Ending,Geo Level,State,State Abbr,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2019,JAN THRU MAR,,STATE,NEW YORK,NY,36,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,750,
SURVEY,2019,JAN THRU MAR,,STATE,NEW YORK,NY,36,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,400",
SURVEY,2019,JUL THRU SEP,,STATE,NEW YORK,NY,36,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2019,JUL THRU SEP,,STATE,NEW YORK,NY,36,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"8,500",
SURVEY,2019,OCT THRU DEC,,STATE,NEW YORK,NY,36,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,960,
SURVEY,2019,OCT THRU DEC,,STATE,NEW YORK,NY,36,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"10,000",
SURVEY,2020,JAN THRU MAR,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,900",
SURVEY,2020,JAN THRU MAR,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,200",
SURVEY,2020,APR THRU JUN,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,290,
SURVEY,2020,APR THRU JUN,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2019,JAN THRU MAR,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,350,
SURVEY,2019,JAN THRU MAR,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2019,JUL THRU SEP,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,300,
SURVEY,2019,JUL THRU SEP,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2019,OCT THRU DEC,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,360,
SURVEY,2019,OCT THRU DEC,,STATE,NORTH CAROLINA,NC,37,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2020,JAN THRU MAR,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"11,500",
SURVEY,2020,JAN THRU MAR,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2020,APR THRU JUN,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,2020,APR THRU JUN,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"17,500",
SURVEY,2019,JAN THRU MAR,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2019,JAN THRU MAR,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2019,JUL THRU SEP,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2019,JUL THRU SEP,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"81,000",
SURVEY,2019,OCT THRU DEC,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,900",
SURVEY,2019,OCT THRU DEC,,STATE,NORTH DAKOTA,ND,38,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"27,000",
SURVEY,2020,JAN THRU MAR,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,900",
SURVEY,2020,JAN THRU MAR,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2020,APR THRU JUN,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,130,
SURVEY,2020,APR THRU JUN,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2019,JAN THRU MAR,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2019,JAN THRU MAR,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,500",
SURVEY,2019,JUL THRU SEP,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,220,
SURVEY,2019,JUL THRU SEP,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2019,OCT THRU DEC,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,980,
SURVEY,2019,OCT THRU DEC,,STATE,OHIO,OH,39,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2020,JAN THRU MAR,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,60,
SURVEY,2020,JAN THRU MAR,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,700,
SURVEY,2020,APR THRU JUN,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,40,
SURVEY,2020,APR THRU JUN,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2019,JAN THRU MAR,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,10,
SURVEY,2019,JAN THRU MAR,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,50,
SURVEY,2019,JUL THRU SEP,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,20,
SURVEY,2019,JUL THRU SEP,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,930,
SURVEY,2019,OCT THRU DEC,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,160,
SURVEY,2019,OCT THRU DEC,,STATE,OKLAHOMA,OK,40,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2020,JAN THRU MAR,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,950,
SURVEY,2020,JAN THRU MAR,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"4,800",
SURVEY,2020,APR THRU JUN,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2020,APR THRU JUN,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2019,JAN THRU MAR,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,300",
SURVEY,2019,JAN THRU MAR,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"7,500",
SURVEY,2019,JUL THRU SEP,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,470,
SURVEY,2019,JUL THRU SEP,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,2019,OCT THRU DEC,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,600",
SURVEY,2019,OCT THRU DEC,,STATE,OREGON,OR,41,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"15,000",
SURVEY,2020,JAN THRU MAR,,STATE,OTHER STATES,,,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,440,
SURVEY,2020,APR THRU JUN,,STATE,OTHER STATES,,,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,250,
SURVEY,2019,JAN THRU MAR,,STATE,OTHER STATES,,,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,140,
SURVEY,2019,JAN THRU MAR,,STATE,OTHER STATES,,,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,590,
SURVEY,2019,JUL THRU SEP,,STATE,OTHER STATES,,,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,0,
SURVEY,2019,JUL THRU SEP,,STATE,OTHER STATES,,,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,080",
SURVEY,2019,OCT THRU DEC,,STATE,OTHER STATES,,,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,0,
SURVEY,2019,OCT THRU DEC,,STATE,OTHER STATES,,,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,340",
SURVEY,2020,JAN THRU MAR,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,430,
SURVEY,2020,JAN THRU MAR,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2020,APR THRU JUN,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,140,
SURVEY,2020,APR THRU JUN,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2019,JAN THRU MAR,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,2019,JAN THRU MAR,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2019,JUL THRU SEP,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,130,
SURVEY,2019,JUL THRU SEP,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,980,
SURVEY,2019,OCT THRU DEC,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,390,
SURVEY,2019,OCT THRU DEC,,STATE,PENNSYLVANIA,PA,42,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,800",
SURVEY,2020,JAN THRU MAR,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,160,
SURVEY,2020,JAN THRU MAR,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,800,
SURVEY,2020,APR THRU JUN,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,310,
SURVEY,2020,APR THRU JUN,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2019,JAN THRU MAR,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,110,
SURVEY,2019,JAN THRU MAR,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,690,
SURVEY,2019,JUL THRU SEP,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,80,
SURVEY,2019,JUL THRU SEP,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,200",
SURVEY,2019,OCT THRU DEC,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,100,
SURVEY,2019,OCT THRU DEC,,STATE,SOUTH CAROLINA,SC,45,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,900",
SURVEY,2020,JAN THRU MAR,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2020,JAN THRU MAR,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,2020,APR THRU JUN,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2020,APR THRU JUN,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"4,600",
SURVEY,2019,JAN THRU MAR,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,400",
SURVEY,2019,JAN THRU MAR,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2019,JUL THRU SEP,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,200",
