Program,Year,Period,Week Ending,Geo Level,State,State Abbr,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2019,JUL THRU SEP,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"51,000",
SURVEY,2019,OCT THRU DEC,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,2019,OCT THRU DEC,,STATE,SOUTH DAKOTA,SD,46,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"7,500",
SURVEY,2020,JAN THRU MAR,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,410,
SURVEY,2020,JAN THRU MAR,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2020,APR THRU JUN,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,210,
SURVEY,2020,APR THRU JUN,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,2019,JAN THRU MAR,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,320,
SURVEY,2019,JAN THRU MAR,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2019,JUL THRU SEP,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,140,
SURVEY,2019,JUL THRU SEP,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2019,OCT THRU DEC,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,390,
SURVEY,2019,OCT THRU DEC,,STATE,TENNESSEE,TN,47,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,2020,JAN THRU MAR,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"4,200",
SURVEY,2020,JAN THRU MAR,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"35,000",
SURVEY,2020,APR THRU JUN,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"4,100",
SURVEY,2020,APR THRU JUN,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"25,000",
SURVEY,2019,JAN THRU MAR,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,600,
SURVEY,2019,JAN THRU MAR,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"17,000",
SURVEY,2019,JUL THRU SEP,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"6,500",
SURVEY,2019,JUL THRU SEP,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"11,000",
SURVEY,2019,OCT THRU DEC,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,2019,OCT THRU DEC,,STATE,TEXAS,TX,48,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"17,500",
SURVEY,2020,JAN THRU MAR,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,960,
SURVEY,2020,JAN THRU MAR,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,400,
SURVEY,2020,APR THRU JUN,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,130,
SURVEY,2020,APR THRU JUN,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,700",
SURVEY,2019,JAN THRU MAR,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2019,JAN THRU MAR,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,800",
SURVEY,2019,JUL THRU SEP,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,950,
SURVEY,2019,JUL THRU SEP,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2019,OCT THRU DEC,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2019,OCT THRU DEC,,STATE,UTAH,UT,49,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"4,400",
SURVEY,2020,JAN THRU MAR,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,60,
SURVEY,2020,JAN THRU MAR,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,520,
SURVEY,2020,APR THRU JUN,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,APR THRU JUN,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,260,
SURVEY,2019,JAN THRU MAR,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,40,
SURVEY,2019,JAN THRU MAR,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,260,
SURVEY,2019,JUL THRU SEP,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,10,
SURVEY,2019,JUL THRU SEP,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,120,
SURVEY,2019,OCT THRU DEC,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,0,
SURVEY,2019,OCT THRU DEC,,STATE,VERMONT,VT,50,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,190,
SURVEY,2020,JAN THRU MAR,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,370,
SURVEY,2020,JAN THRU MAR,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2020,APR THRU JUN,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,170,
SURVEY,2020,APR THRU JUN,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,2019,JAN THRU MAR,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,150,
SURVEY,2019,JAN THRU MAR,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2019,JUL THRU SEP,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,80,
SURVEY,2019,JUL THRU SEP,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,570,
SURVEY,2019,OCT THRU DEC,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,210,
SURVEY,2019,OCT THRU DEC,,STATE,VIRGINIA,VA,51,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,2020,JAN THRU MAR,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"6,500",
SURVEY,2020,JAN THRU MAR,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2020,APR THRU JUN,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,370,
SURVEY,2020,APR THRU JUN,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,100",
SURVEY,2019,JAN THRU MAR,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2019,JAN THRU MAR,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2019,JUL THRU SEP,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2019,JUL THRU SEP,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"21,000",
SURVEY,2019,OCT THRU DEC,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2019,OCT THRU DEC,,STATE,WASHINGTON,WA,53,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"12,500",
SURVEY,2020,JAN THRU MAR,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,200,
SURVEY,2020,JAN THRU MAR,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2020,APR THRU JUN,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,130,
SURVEY,2020,APR THRU JUN,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,570,
SURVEY,2019,JAN THRU MAR,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,530,
SURVEY,2019,JAN THRU MAR,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,2019,JUL THRU SEP,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,290,
SURVEY,2019,JUL THRU SEP,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2019,OCT THRU DEC,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,870,
SURVEY,2019,OCT THRU DEC,,STATE,WEST VIRGINIA,WV,54,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2020,JAN THRU MAR,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2020,JAN THRU MAR,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2020,APR THRU JUN,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,90,
SURVEY,2020,APR THRU JUN,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2019,JAN THRU MAR,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,800,
SURVEY,2019,JAN THRU MAR,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2019,JUL THRU SEP,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,820,
SURVEY,2019,JUL THRU SEP,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"6,500",
SURVEY,2019,OCT THRU DEC,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2019,OCT THRU DEC,,STATE,WISCONSIN,WI,55,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"8,500",
SURVEY,2020,JAN THRU MAR,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2020,JAN THRU MAR,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,140,
SURVEY,2020,APR THRU JUN,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,500,
SURVEY,2020,APR THRU JUN,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2019,JAN THRU MAR,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,980,
SURVEY,2019,JAN THRU MAR,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,250,
SURVEY,2019,JUL THRU SEP,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,2019,JUL THRU SEP,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,000",
SURVEY,2019,OCT THRU DEC,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, COLONY COLLAPSE DISORDER, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2019,OCT THRU DEC,,STATE,WYOMING,WY,56,,,,,,,0,,HONEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,300",